compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id
6127,hash_6127,CCCCCCCC,18.0,5.0,3.0,33.0,18,15,hash_612
6128,hash_6128,CCCCCCCCC,15.0,3.0,2.0,30.0,15,11,hash_612
6129,hash_6129,CCCCCCCCCC,22.0,4.0,5.0,29.0,22,15,hash_612
6130,hash_6130,C,22.0,5.0,5.0,27.0,22,15,hash_613
6131,hash_6131,CC,23.0,6.0,4.0,25.0,23,15,hash_613
6132,hash_6132,CCC,20.0,7.0,4.0,27.0,20,16,hash_613
6133,hash_6133,CCCC,16.0,3.0,5.0,31.0,16,14,hash_613
6134,hash_6134,CCCCC,20.0,4.0,5.0,21.0,20,13,hash_613
6135,hash_6135,CCCCCC,18.0,7.0,4.0,25.0,18,16,hash_613
6136,hash_6136,CCCCCCC,22.0,4.0,3.0,18.0,22,11,hash_613
6137,hash_6137,CCCCCCCC,18.0,3.0,3.0,33.0,18,13,hash_613
6138,hash_6138,CCCCCCCCC,19.0,3.0,3.0,32.0,19,12,hash_613
6139,hash_6139,CCCCCCCCCC,15.0,7.0,4.0,28.0,15,17,hash_613
6140,hash_6140,C,25.0,7.0,3.0,24.0,25,15,hash_614
6141,hash_6141,CC,25.0,4.0,2.0,19.0,25,10,hash_614
6142,hash_6142,CCC,12.0,2.0,7.0,23.0,12,14,hash_614
6143,hash_6143,CCCC,20.0,7.0,3.0,15.0,20,13,hash_614
6144,hash_6144,CCCCC,18.0,5.0,8.0,25.0,18,18,hash_614
6145,hash_6145,CCCCCC,27.0,8.0,4.0,17.0,27,15,hash_614
6146,hash_6146,CCCCCCC,15.0,2.0,11.0,28.0,15,19,hash_614
6147,hash_6147,CCCCCCCC,28.0,5.0,3.0,24.0,28,13,hash_614
6148,hash_6148,CCCCCCCCC,25.0,5.0,3.0,30.0,25,14,hash_614
6149,hash_6149,CCCCCCCCCC,17.0,5.0,4.0,25.0,17,14,hash_614
6150,hash_6150,C,18.0,5.0,11.0,32.0,18,22,hash_615
6151,hash_6151,CC,21.0,5.0,2.0,32.0,21,13,hash_615
6152,hash_6152,CCC,23.0,4.0,6.0,33.0,23,17,hash_615
6153,hash_6153,CCCC,20.0,3.0,6.0,19.0,20,13,hash_615
6154,hash_6154,CCCCC,15.0,2.0,2.0,23.0,15,9,hash_615
6155,hash_6155,CCCCCC,19.0,7.0,7.0,26.0,19,19,hash_615
6156,hash_6156,CCCCCCC,16.0,4.0,5.0,27.0,16,14,hash_615
6157,hash_6157,CCCCCCCC,17.0,7.0,5.0,29.0,17,18,hash_615
6158,hash_6158,CCCCCCCCC,21.0,3.0,9.0,31.0,21,18,hash_615
6159,hash_6159,CCCCCCCCCC,22.0,5.0,3.0,34.0,22,15,hash_615
6160,hash_6160,C,22.0,10.0,5.0,31.0,22,21,hash_616
6161,hash_6161,CC,20.0,7.0,5.0,29.0,20,18,hash_616
6162,hash_6162,CCC,23.0,5.0,8.0,33.0,23,20,hash_616
6163,hash_6163,CCCC,25.0,3.0,8.0,26.0,25,16,hash_616
6164,hash_6164,CCCCC,22.0,4.0,4.0,34.0,22,15,hash_616
6165,hash_6165,CCCCCC,25.0,4.0,2.0,30.0,25,12,hash_616
6166,hash_6166,CCCCCCC,25.0,2.0,4.0,18.0,25,10,hash_616
6167,hash_6167,CCCCCCCC,21.0,7.0,3.0,24.0,21,15,hash_616
6168,hash_6168,CCCCCCCCC,23.0,5.0,5.0,29.0,23,16,hash_616
6169,hash_6169,CCCCCCCCCC,19.0,2.0,2.0,18.0,19,8,hash_616
6170,hash_6170,C,13.0,1.0,10.0,28.0,13,17,hash_617
6171,hash_6171,CC,23.0,6.0,7.0,26.0,23,18,hash_617
6172,hash_6172,CCC,30.0,6.0,4.0,29.0,30,16,hash_617
6173,hash_6173,CCCC,14.0,5.0,4.0,16.0,14,12,hash_617
6174,hash_6174,CCCCC,16.0,5.0,2.0,25.0,16,12,hash_617
6175,hash_6175,CCCCCC,19.0,5.0,4.0,20.0,19,13,hash_617
6176,hash_6176,CCCCCCC,18.0,7.0,6.0,27.0,18,18,hash_617
6177,hash_6177,CCCCCCCC,18.0,4.0,4.0,32.0,18,14,hash_617
6178,hash_6178,CCCCCCCCC,25.0,3.0,4.0,22.0,25,11,hash_617
6179,hash_6179,CCCCCCCCCC,14.0,5.0,7.0,30.0,14,18,hash_617
6180,hash_6180,C,16.0,6.0,7.0,26.0,16,18,hash_618
6181,hash_6181,CC,20.0,4.0,3.0,40.0,20,15,hash_618
6182,hash_6182,CCC,17.0,5.0,5.0,26.0,17,15,hash_618
6183,hash_6183,CCCC,17.0,6.0,10.0,34.0,17,23,hash_618
6184,hash_6184,CCCCC,14.0,7.0,7.0,23.0,14,19,hash_618
6185,hash_6185,CCCCCC,16.0,5.0,2.0,26.0,16,12,hash_618
6186,hash_6186,CCCCCCC,25.0,4.0,6.0,30.0,25,16,hash_618
6187,hash_6187,CCCCCCCC,21.0,8.0,6.0,29.0,21,20,hash_618
6188,hash_6188,CCCCCCCCC,26.0,4.0,5.0,27.0,26,14,hash_618
6189,hash_6189,CCCCCCCCCC,23.0,4.0,5.0,18.0,23,13,hash_618
6190,hash_6190,C,18.0,5.0,4.0,21.0,18,13,hash_619
6191,hash_6191,CC,20.0,4.0,7.0,14.0,20,14,hash_619
6192,hash_6192,CCC,14.0,6.0,4.0,33.0,14,17,hash_619
6193,hash_6193,CCCC,19.0,8.0,5.0,23.0,19,18,hash_619
6194,hash_6194,CCCCC,22.0,6.0,7.0,20.0,22,17,hash_619
6195,hash_6195,CCCCCC,18.0,5.0,7.0,27.0,18,17,hash_619
6196,hash_6196,CCCCCCC,25.0,3.0,6.0,30.0,25,15,hash_619
6197,hash_6197,CCCCCCCC,23.0,5.0,5.0,30.0,23,16,hash_619
6198,hash_6198,CCCCCCCCC,12.0,4.0,8.0,28.0,12,18,hash_619
6199,hash_6199,CCCCCCCCCC,21.0,12.0,3.0,25.0,21,20,hash_619
6200,hash_6200,C,25.0,4.0,6.0,22.0,25,14,hash_620
6201,hash_6201,CC,27.0,5.0,2.0,28.0,27,13,hash_620
6202,hash_6202,CCC,22.0,6.0,6.0,25.0,22,17,hash_620
6203,hash_6203,CCCC,11.0,9.0,7.0,25.0,11,21,hash_620
6204,hash_6204,CCCCC,22.0,3.0,2.0,31.0,22,11,hash_620
6205,hash_6205,CCCCCC,17.0,5.0,3.0,22.0,17,12,hash_620
6206,hash_6206,CCCCCCC,22.0,4.0,5.0,22.0,22,13,hash_620
6207,hash_6207,CCCCCCCC,18.0,4.0,6.0,31.0,18,16,hash_620
6208,hash_6208,CCCCCCCCC,17.0,8.0,5.0,29.0,17,19,hash_620
6209,hash_6209,CCCCCCCCCC,28.0,4.0,6.0,34.0,28,17,hash_620
6210,hash_6210,C,27.0,2.0,4.0,32.0,27,12,hash_621
6211,hash_6211,CC,24.0,3.0,5.0,17.0,24,11,hash_621
6212,hash_6212,CCC,27.0,3.0,10.0,21.0,27,17,hash_621
6213,hash_6213,CCCC,24.0,5.0,8.0,30.0,24,19,hash_621
6214,hash_6214,CCCCC,14.0,4.0,6.0,28.0,14,16,hash_621
6215,hash_6215,CCCCCC,17.0,8.0,8.0,22.0,17,20,hash_621
6216,hash_6216,CCCCCCC,20.0,3.0,6.0,27.0,20,14,hash_621
6217,hash_6217,CCCCCCCC,15.0,4.0,4.0,18.0,15,12,hash_621
6218,hash_6218,CCCCCCCCC,12.0,4.0,4.0,26.0,12,13,hash_621
6219,hash_6219,CCCCCCCCCC,21.0,8.0,9.0,20.0,21,21,hash_621
6220,hash_6220,C,19.0,4.0,5.0,27.0,19,14,hash_622
6221,hash_6221,CC,17.0,2.0,4.0,26.0,17,11,hash_622
6222,hash_6222,CCC,23.0,6.0,3.0,28.0,23,15,hash_622
6223,hash_6223,CCCC,20.0,2.0,1.0,22.0,20,7,hash_622
6224,hash_6224,CCCCC,19.0,5.0,9.0,31.0,19,20,hash_622
6225,hash_6225,CCCCCC,14.0,7.0,5.0,34.0,14,19,hash_622
6226,hash_6226,CCCCCCC,14.0,6.0,2.0,30.0,14,14,hash_622
6227,hash_6227,CCCCCCCC,26.0,6.0,6.0,28.0,26,18,hash_622
6228,hash_6228,CCCCCCCCC,16.0,4.0,6.0,32.0,16,16,hash_622
6229,hash_6229,CCCCCCCCCC,25.0,3.0,6.0,28.0,25,15,hash_622
6230,hash_6230,C,22.0,7.0,7.0,21.0,22,18,hash_623
6231,hash_6231,CC,20.0,3.0,6.0,27.0,20,14,hash_623
6232,hash_6232,CCC,22.0,5.0,4.0,32.0,22,15,hash_623
6233,hash_6233,CCCC,19.0,10.0,4.0,30.0,19,20,hash_623
6234,hash_6234,CCCCC,21.0,8.0,5.0,30.0,21,19,hash_623
6235,hash_6235,CCCCCC,19.0,4.0,5.0,37.0,19,16,hash_623
6236,hash_6236,CCCCCCC,17.0,5.0,4.0,27.0,17,14,hash_623
6237,hash_6237,CCCCCCCC,18.0,4.0,6.0,20.0,18,14,hash_623
6238,hash_6238,CCCCCCCCC,20.0,8.0,3.0,26.0,20,16,hash_623
6239,hash_6239,CCCCCCCCCC,21.0,4.0,4.0,29.0,21,14,hash_623
6240,hash_6240,C,14.0,5.0,5.0,21.0,14,14,hash_624
6241,hash_6241,CC,15.0,5.0,4.0,24.0,15,14,hash_624
6242,hash_6242,CCC,20.0,4.0,6.0,22.0,20,14,hash_624
6243,hash_6243,CCCC,25.0,6.0,5.0,24.0,25,16,hash_624
6244,hash_6244,CCCCC,22.0,3.0,4.0,20.0,22,11,hash_624
6245,hash_6245,CCCCCC,18.0,4.0,6.0,28.0,18,16,hash_624
6246,hash_6246,CCCCCCC,25.0,6.0,12.0,21.0,25,22,hash_624
6247,hash_6247,CCCCCCCC,15.0,3.0,8.0,30.0,15,17,hash_624
6248,hash_6248,CCCCCCCCC,29.0,8.0,10.0,20.0,29,22,hash_624
6249,hash_6249,CCCCCCCCCC,16.0,3.0,1.0,27.0,16,9,hash_624
6250,hash_6250,C,21.0,11.0,8.0,25.0,21,24,hash_625
6251,hash_6251,CC,14.0,8.0,5.0,29.0,14,19,hash_625
6252,hash_6252,CCC,21.0,5.0,5.0,23.0,21,15,hash_625
6253,hash_6253,CCCC,17.0,3.0,6.0,21.0,17,13,hash_625
6254,hash_6254,CCCCC,26.0,6.0,5.0,26.0,26,16,hash_625
6255,hash_6255,CCCCCC,19.0,3.0,8.0,29.0,19,17,hash_625
6256,hash_6256,CCCCCCC,20.0,5.0,6.0,24.0,20,16,hash_625
6257,hash_6257,CCCCCCCC,19.0,7.0,6.0,25.0,19,18,hash_625
6258,hash_6258,CCCCCCCCC,30.0,5.0,4.0,19.0,30,13,hash_625
6259,hash_6259,CCCCCCCCCC,19.0,4.0,7.0,23.0,19,16,hash_625
6260,hash_6260,C,23.0,3.0,3.0,33.0,23,13,hash_626
6261,hash_6261,CC,23.0,10.0,6.0,22.0,23,20,hash_626
6262,hash_6262,CCC,26.0,3.0,3.0,34.0,26,13,hash_626
6263,hash_6263,CCCC,23.0,6.0,4.0,34.0,23,17,hash_626
6264,hash_6264,CCCCC,12.0,7.0,8.0,24.0,12,20,hash_626
6265,hash_6265,CCCCCC,17.0,3.0,4.0,27.0,17,12,hash_626
6266,hash_6266,CCCCCCC,19.0,4.0,5.0,21.0,19,13,hash_626
6267,hash_6267,CCCCCCCC,17.0,9.0,2.0,20.0,17,15,hash_626
6268,hash_6268,CCCCCCCCC,15.0,6.0,5.0,24.0,15,16,hash_626
6269,hash_6269,CCCCCCCCCC,14.0,8.0,3.0,30.0,14,17,hash_626
6270,hash_6270,C,24.0,6.0,5.0,26.0,24,16,hash_627
6271,hash_6271,CC,19.0,7.0,6.0,28.0,19,19,hash_627
6272,hash_6272,CCC,20.0,5.0,7.0,19.0,20,16,hash_627
6273,hash_6273,CCCC,18.0,4.0,6.0,30.0,18,16,hash_627
6274,hash_6274,CCCCC,24.0,2.0,2.0,18.0,24,8,hash_627
6275,hash_6275,CCCCCC,26.0,6.0,8.0,19.0,26,18,hash_627
6276,hash_6276,CCCCCCC,31.0,2.0,4.0,20.0,31,10,hash_627
6277,hash_6277,CCCCCCCC,19.0,4.0,4.0,25.0,19,13,hash_627
6278,hash_6278,CCCCCCCCC,15.0,4.0,4.0,31.0,15,14,hash_627
6279,hash_6279,CCCCCCCCCC,25.0,4.0,3.0,18.0,25,11,hash_627
6280,hash_6280,C,18.0,7.0,4.0,27.0,18,16,hash_628
6281,hash_6281,CC,27.0,2.0,5.0,14.0,27,10,hash_628
6282,hash_6282,CCC,17.0,7.0,5.0,27.0,17,17,hash_628
6283,hash_6283,CCCC,24.0,4.0,7.0,25.0,24,16,hash_628
6284,hash_6284,CCCCC,20.0,1.0,6.0,24.0,20,12,hash_628
6285,hash_6285,CCCCCC,17.0,5.0,3.0,25.0,17,13,hash_628
6286,hash_6286,CCCCCCC,18.0,6.0,8.0,29.0,18,20,hash_628
6287,hash_6287,CCCCCCCC,15.0,4.0,8.0,25.0,15,17,hash_628
6288,hash_6288,CCCCCCCCC,21.0,10.0,8.0,18.0,21,22,hash_628
6289,hash_6289,CCCCCCCCCC,23.0,3.0,1.0,23.0,23,9,hash_628
6290,hash_6290,C,23.0,2.0,6.0,26.0,23,13,hash_629
6291,hash_6291,CC,28.0,5.0,7.0,26.0,28,17,hash_629
6292,hash_6292,CCC,22.0,5.0,7.0,26.0,22,17,hash_629
6293,hash_6293,CCCC,21.0,4.0,2.0,19.0,21,10,hash_629
6294,hash_6294,CCCCC,27.0,3.0,3.0,19.0,27,10,hash_629
6295,hash_6295,CCCCCC,18.0,2.0,4.0,20.0,18,10,hash_629
6296,hash_6296,CCCCCCC,20.0,7.0,9.0,19.0,20,20,hash_629
6297,hash_6297,CCCCCCCC,23.0,7.0,4.0,25.0,23,16,hash_629
6298,hash_6298,CCCCCCCCC,16.0,6.0,4.0,19.0,16,14,hash_629
6299,hash_6299,CCCCCCCCCC,24.0,4.0,4.0,21.0,24,12,hash_629
6300,hash_6300,C,19.0,11.0,4.0,22.0,19,19,hash_630
6301,hash_6301,CC,21.0,8.0,4.0,25.0,21,17,hash_630
6302,hash_6302,CCC,15.0,5.0,5.0,20.0,15,14,hash_630
6303,hash_6303,CCCC,15.0,3.0,6.0,27.0,15,14,hash_630
6304,hash_6304,CCCCC,14.0,11.0,13.0,30.0,14,30,hash_630
6305,hash_6305,CCCCCC,21.0,4.0,3.0,27.0,21,12,hash_630
6306,hash_6306,CCCCCCC,22.0,8.0,2.0,32.0,22,16,hash_630
6307,hash_6307,CCCCCCCC,17.0,3.0,7.0,27.0,17,15,hash_630
6308,hash_6308,CCCCCCCCC,18.0,5.0,4.0,33.0,18,16,hash_630
6309,hash_6309,CCCCCCCCCC,21.0,4.0,9.0,25.0,21,18,hash_630
6310,hash_6310,C,16.0,6.0,7.0,23.0,16,18,hash_631
6311,hash_6311,CC,12.0,6.0,5.0,31.0,12,17,hash_631
6312,hash_6312,CCC,23.0,3.0,3.0,24.0,23,11,hash_631
6313,hash_6313,CCCC,21.0,5.0,7.0,26.0,21,17,hash_631
6314,hash_6314,CCCCC,18.0,2.0,9.0,23.0,18,16,hash_631
6315,hash_6315,CCCCCC,17.0,6.0,1.0,18.0,17,11,hash_631
6316,hash_6316,CCCCCCC,15.0,5.0,3.0,31.0,15,14,hash_631
6317,hash_6317,CCCCCCCC,25.0,6.0,4.0,24.0,25,15,hash_631
6318,hash_6318,CCCCCCCCC,19.0,1.0,4.0,25.0,19,10,hash_631
6319,hash_6319,CCCCCCCCCC,20.0,4.0,6.0,26.0,20,15,hash_631
6320,hash_6320,C,23.0,7.0,3.0,27.0,23,15,hash_632
6321,hash_6321,CC,24.0,2.0,6.0,21.0,24,12,hash_632
6322,hash_6322,CCC,23.0,9.0,3.0,37.0,23,19,hash_632
6323,hash_6323,CCCC,20.0,1.0,6.0,29.0,20,13,hash_632
6324,hash_6324,CCCCC,18.0,6.0,4.0,19.0,18,14,hash_632
6325,hash_6325,CCCCCC,22.0,8.0,3.0,17.0,22,14,hash_632
6326,hash_6326,CCCCCCC,19.0,2.0,6.0,26.0,19,13,hash_632
6327,hash_6327,CCCCCCCC,19.0,5.0,4.0,25.0,19,14,hash_632
6328,hash_6328,CCCCCCCCC,18.0,4.0,9.0,22.0,18,17,hash_632
6329,hash_6329,CCCCCCCCCC,20.0,4.0,5.0,23.0,20,14,hash_632
6330,hash_6330,C,14.0,3.0,7.0,25.0,14,15,hash_633
6331,hash_6331,CC,25.0,4.0,3.0,22.0,25,11,hash_633
6332,hash_6332,CCC,20.0,3.0,7.0,32.0,20,16,hash_633
6333,hash_6333,CCCC,15.0,5.0,5.0,28.0,15,16,hash_633
6334,hash_6334,CCCCC,24.0,7.0,10.0,18.0,24,21,hash_633
6335,hash_6335,CCCCCC,23.0,9.0,9.0,30.0,23,24,hash_633
6336,hash_6336,CCCCCCC,23.0,6.0,10.0,25.0,23,21,hash_633
6337,hash_6337,CCCCCCCC,22.0,6.0,5.0,31.0,22,17,hash_633
6338,hash_6338,CCCCCCCCC,13.0,6.0,4.0,24.0,13,15,hash_633
6339,hash_6339,CCCCCCCCCC,16.0,7.0,6.0,26.0,16,18,hash_633
6340,hash_6340,C,23.0,6.0,6.0,20.0,23,16,hash_634
6341,hash_6341,CC,21.0,6.0,4.0,26.0,21,15,hash_634
6342,hash_6342,CCC,21.0,3.0,6.0,26.0,21,14,hash_634
6343,hash_6343,CCCC,16.0,7.0,3.0,21.0,16,14,hash_634
6344,hash_6344,CCCCC,10.0,5.0,4.0,38.0,10,17,hash_634
6345,hash_6345,CCCCCC,20.0,7.0,8.0,21.0,20,19,hash_634
6346,hash_6346,CCCCCCC,25.0,8.0,5.0,26.0,25,18,hash_634
6347,hash_6347,CCCCCCCC,19.0,3.0,8.0,20.0,19,15,hash_634
6348,hash_6348,CCCCCCCCC,17.0,4.0,2.0,21.0,17,10,hash_634
6349,hash_6349,CCCCCCCCCC,20.0,2.0,5.0,30.0,20,13,hash_634
6350,hash_6350,C,21.0,4.0,4.0,30.0,21,14,hash_635
6351,hash_6351,CC,25.0,3.0,3.0,20.0,25,10,hash_635
6352,hash_6352,CCC,25.0,6.0,7.0,27.0,25,18,hash_635
6353,hash_6353,CCCC,23.0,4.0,5.0,24.0,23,14,hash_635
6354,hash_6354,CCCCC,19.0,4.0,7.0,22.0,19,15,hash_635
6355,hash_6355,CCCCCC,23.0,8.0,4.0,22.0,23,16,hash_635
6356,hash_6356,CCCCCCC,29.0,3.0,5.0,22.0,29,12,hash_635
6357,hash_6357,CCCCCCCC,22.0,2.0,3.0,26.0,22,10,hash_635
6358,hash_6358,CCCCCCCCC,23.0,2.0,12.0,18.0,23,18,hash_635
6359,hash_6359,CCCCCCCCCC,17.0,6.0,5.0,28.0,17,17,hash_635
6360,hash_6360,C,25.0,6.0,5.0,29.0,25,17,hash_636
6361,hash_6361,CC,20.0,1.0,2.0,22.0,20,7,hash_636
6362,hash_6362,CCC,25.0,6.0,8.0,34.0,25,21,hash_636
6363,hash_6363,CCCC,24.0,5.0,2.0,27.0,24,12,hash_636
6364,hash_6364,CCCCC,18.0,8.0,5.0,25.0,18,18,hash_636
6365,hash_6365,CCCCCC,13.0,8.0,4.0,25.0,13,17,hash_636
6366,hash_6366,CCCCCCC,18.0,2.0,3.0,34.0,18,12,hash_636
6367,hash_6367,CCCCCCCC,18.0,4.0,2.0,19.0,18,10,hash_636
6368,hash_6368,CCCCCCCCC,18.0,6.0,3.0,17.0,18,12,hash_636
6369,hash_6369,CCCCCCCCCC,14.0,5.0,6.0,26.0,14,16,hash_636
6370,hash_6370,C,25.0,4.0,9.0,15.0,25,16,hash_637
6371,hash_6371,CC,19.0,4.0,7.0,25.0,19,16,hash_637
6372,hash_6372,CCC,28.0,4.0,4.0,24.0,28,13,hash_637
6373,hash_6373,CCCC,17.0,3.0,5.0,22.0,17,12,hash_637
6374,hash_6374,CCCCC,21.0,4.0,4.0,17.0,21,11,hash_637
6375,hash_6375,CCCCCC,17.0,5.0,3.0,27.0,17,13,hash_637
6376,hash_6376,CCCCCCC,26.0,2.0,2.0,27.0,26,9,hash_637
6377,hash_6377,CCCCCCCC,18.0,4.0,7.0,25.0,18,16,hash_637
6378,hash_6378,CCCCCCCCC,25.0,2.0,9.0,34.0,25,18,hash_637
6379,hash_6379,CCCCCCCCCC,21.0,4.0,7.0,25.0,21,16,hash_637
6380,hash_6380,C,24.0,2.0,4.0,21.0,24,10,hash_638
6381,hash_6381,CC,18.0,4.0,5.0,23.0,18,14,hash_638
6382,hash_6382,CCC,40.0,5.0,6.0,20.0,40,15,hash_638
6383,hash_6383,CCCC,15.0,7.0,3.0,22.0,15,14,hash_638
6384,hash_6384,CCCCC,14.0,4.0,8.0,25.0,14,17,hash_638
6385,hash_6385,CCCCCC,21.0,10.0,2.0,23.0,21,17,hash_638
6386,hash_6386,CCCCCCC,20.0,7.0,8.0,30.0,20,21,hash_638
6387,hash_6387,CCCCCCCC,24.0,6.0,6.0,20.0,24,16,hash_638
6388,hash_6388,CCCCCCCCC,8.0,6.0,3.0,23.0,8,14,hash_638
6389,hash_6389,CCCCCCCCCC,21.0,5.0,4.0,16.0,21,12,hash_638
6390,hash_6390,C,22.0,5.0,12.0,30.0,22,23,hash_639
6391,hash_6391,CC,15.0,5.0,1.0,33.0,15,13,hash_639
6392,hash_6392,CCC,26.0,5.0,11.0,27.0,26,21,hash_639
6393,hash_6393,CCCC,13.0,6.0,5.0,35.0,13,18,hash_639
6394,hash_6394,CCCCC,17.0,0.0,3.0,14.0,17,6,hash_639
6395,hash_6395,CCCCCC,19.0,3.0,0.0,24.0,19,8,hash_639
6396,hash_6396,CCCCCCC,20.0,1.0,6.0,26.0,20,12,hash_639
6397,hash_6397,CCCCCCCC,21.0,7.0,5.0,20.0,21,16,hash_639
6398,hash_6398,CCCCCCCCC,20.0,6.0,3.0,23.0,20,14,hash_639
6399,hash_6399,CCCCCCCCCC,10.0,7.0,7.0,30.0,10,20,hash_639
6400,hash_6400,C,15.0,4.0,7.0,13.0,15,14,hash_640
6401,hash_6401,CC,24.0,6.0,2.0,22.0,24,12,hash_640
6402,hash_6402,CCC,22.0,2.0,4.0,25.0,22,11,hash_640
6403,hash_6403,CCCC,15.0,3.0,5.0,31.0,15,14,hash_640
6404,hash_6404,CCCCC,21.0,3.0,4.0,28.0,21,13,hash_640
6405,hash_6405,CCCCCC,14.0,5.0,7.0,23.0,14,17,hash_640
6406,hash_6406,CCCCCCC,19.0,5.0,5.0,24.0,19,15,hash_640
6407,hash_6407,CCCCCCCC,22.0,1.0,3.0,27.0,22,9,hash_640
6408,hash_6408,CCCCCCCCC,10.0,4.0,5.0,24.0,10,14,hash_640
6409,hash_6409,CCCCCCCCCC,18.0,3.0,1.0,26.0,18,9,hash_640
6410,hash_6410,C,22.0,3.0,7.0,29.0,22,16,hash_641
6411,hash_6411,CC,19.0,5.0,8.0,22.0,19,17,hash_641
6412,hash_6412,CCC,25.0,2.0,5.0,25.0,25,12,hash_641
6413,hash_6413,CCCC,20.0,6.0,3.0,29.0,20,15,hash_641
6414,hash_6414,CCCCC,16.0,1.0,4.0,31.0,16,11,hash_641
6415,hash_6415,CCCCCC,20.0,3.0,8.0,17.0,20,14,hash_641
6416,hash_6416,CCCCCCC,22.0,3.0,3.0,22.0,22,10,hash_641
6417,hash_6417,CCCCCCCC,19.0,6.0,7.0,23.0,19,18,hash_641
6418,hash_6418,CCCCCCCCC,12.0,5.0,3.0,31.0,12,14,hash_641
6419,hash_6419,CCCCCCCCCC,18.0,5.0,4.0,20.0,18,13,hash_641
6420,hash_6420,C,18.0,4.0,6.0,23.0,18,15,hash_642
6421,hash_6421,CC,24.0,1.0,6.0,31.0,24,13,hash_642
6422,hash_6422,CCC,20.0,7.0,3.0,22.0,20,14,hash_642
6423,hash_6423,CCCC,33.0,10.0,8.0,29.0,33,24,hash_642
6424,hash_6424,CCCCC,17.0,4.0,5.0,29.0,17,15,hash_642
6425,hash_6425,CCCCCC,24.0,3.0,2.0,36.0,24,12,hash_642
6426,hash_6426,CCCCCCC,18.0,6.0,4.0,31.0,18,16,hash_642
6427,hash_6427,CCCCCCCC,18.0,3.0,5.0,34.0,18,15,hash_642
6428,hash_6428,CCCCCCCCC,22.0,8.0,10.0,16.0,22,21,hash_642
6429,hash_6429,CCCCCCCCCC,15.0,5.0,8.0,19.0,15,17,hash_642
6430,hash_6430,C,24.0,5.0,6.0,24.0,24,16,hash_643
6431,hash_6431,CC,19.0,4.0,8.0,30.0,19,18,hash_643
6432,hash_6432,CCC,18.0,3.0,2.0,13.0,18,8,hash_643
6433,hash_6433,CCCC,18.0,6.0,6.0,29.0,18,18,hash_643
6434,hash_6434,CCCCC,22.0,7.0,4.0,24.0,22,16,hash_643
6435,hash_6435,CCCCCC,23.0,4.0,4.0,32.0,23,14,hash_643
6436,hash_6436,CCCCCCC,22.0,6.0,9.0,25.0,22,20,hash_643
6437,hash_6437,CCCCCCCC,16.0,5.0,3.0,28.0,16,14,hash_643
6438,hash_6438,CCCCCCCCC,22.0,10.0,4.0,28.0,22,20,hash_643
6439,hash_6439,CCCCCCCCCC,31.0,5.0,7.0,27.0,31,17,hash_643
6440,hash_6440,C,20.0,7.0,7.0,24.0,20,19,hash_644
6441,hash_6441,CC,19.0,7.0,10.0,39.0,19,25,hash_644
6442,hash_6442,CCC,28.0,6.0,7.0,36.0,28,20,hash_644
6443,hash_6443,CCCC,22.0,7.0,6.0,21.0,22,17,hash_644
6444,hash_6444,CCCCC,14.0,5.0,4.0,25.0,14,14,hash_644
6445,hash_6445,CCCCCC,23.0,4.0,8.0,26.0,23,17,hash_644
6446,hash_6446,CCCCCCC,15.0,3.0,4.0,28.0,15,13,hash_644
6447,hash_6447,CCCCCCCC,22.0,5.0,4.0,22.0,22,13,hash_644
6448,hash_6448,CCCCCCCCC,23.0,3.0,5.0,24.0,23,13,hash_644
6449,hash_6449,CCCCCCCCCC,31.0,5.0,6.0,23.0,31,16,hash_644
6450,hash_6450,C,21.0,14.0,8.0,24.0,21,27,hash_645
6451,hash_6451,CC,16.0,9.0,4.0,28.0,16,19,hash_645
6452,hash_6452,CCC,24.0,6.0,4.0,30.0,24,16,hash_645
6453,hash_6453,CCCC,21.0,5.0,6.0,28.0,21,17,hash_645
6454,hash_6454,CCCCC,21.0,0.0,4.0,16.0,21,7,hash_645
6455,hash_6455,CCCCCC,25.0,7.0,5.0,19.0,25,16,hash_645
6456,hash_6456,CCCCCCC,21.0,1.0,5.0,24.0,21,11,hash_645
6457,hash_6457,CCCCCCCC,18.0,5.0,4.0,40.0,18,17,hash_645
6458,hash_6458,CCCCCCCCC,18.0,7.0,7.0,14.0,18,17,hash_645
6459,hash_6459,CCCCCCCCCC,15.0,7.0,2.0,24.0,15,14,hash_645
6460,hash_6460,C,28.0,7.0,4.0,23.0,28,16,hash_646
6461,hash_6461,CC,21.0,5.0,6.0,27.0,21,16,hash_646
6462,hash_6462,CCC,18.0,1.0,5.0,23.0,18,11,hash_646
6463,hash_6463,CCCC,18.0,3.0,7.0,25.0,18,15,hash_646
6464,hash_6464,CCCCC,18.0,1.0,7.0,13.0,18,11,hash_646
6465,hash_6465,CCCCCC,16.0,8.0,7.0,36.0,16,22,hash_646
6466,hash_6466,CCCCCCC,28.0,5.0,7.0,19.0,28,16,hash_646
6467,hash_6467,CCCCCCCC,24.0,5.0,2.0,28.0,24,13,hash_646
6468,hash_6468,CCCCCCCCC,23.0,1.0,6.0,28.0,23,13,hash_646
6469,hash_6469,CCCCCCCCCC,16.0,2.0,9.0,22.0,16,15,hash_646
