molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3
hash_5166,CCCCCCC,17,7,4,30
hash_5167,CCCCCCCC,23,2,4,24
hash_5168,CCCCCCCCC,15,5,6,21
hash_5169,CCCCCCCCCC,13,4,5,25
hash_5170,C,19,6,3,20
hash_5171,CC,24,7,4,21
hash_5172,CCC,22,7,3,24
hash_5173,CCCC,24,6,5,26
hash_5174,CCCCC,22,7,7,16
hash_5175,CCCCCC,20,6,8,16
hash_5176,CCCCCCC,21,5,5,23
hash_5177,CCCCCCCC,21,5,5,26
hash_5178,CCCCCCCCC,22,6,4,32
hash_5179,CCCCCCCCCC,15,3,5,25
hash_5180,C,14,2,8,24
hash_5181,CC,18,6,4,31
hash_5182,CCC,21,9,10,15
hash_5183,CCCC,25,3,10,30
hash_5184,CCCCC,15,8,3,19
hash_5185,CCCCCC,18,4,6,24
hash_5186,CCCCCCC,19,6,3,18
hash_5187,CCCCCCCC,15,3,11,20
hash_5188,CCCCCCCCC,22,7,10,29
hash_5189,CCCCCCCCCC,21,4,4,26
hash_5190,C,30,5,4,19
hash_5191,CC,19,4,9,28
hash_5192,CCC,19,3,2,19
hash_5193,CCCC,23,7,7,20
hash_5194,CCCCC,17,5,6,19
hash_5195,CCCCCC,21,5,3,20
hash_5196,CCCCCCC,20,6,3,32
hash_5197,CCCCCCCC,20,4,6,20
hash_5198,CCCCCCCCC,18,5,8,27
hash_5199,CCCCCCCCCC,20,5,8,18
hash_5200,C,20,3,8,23
hash_5201,CC,29,4,7,21
hash_5202,CCC,19,4,5,28
hash_5203,CCCC,13,2,9,28
hash_5204,CCCCC,18,3,7,32
hash_5205,CCCCCC,19,5,6,31
hash_5206,CCCCCCC,19,4,3,29
hash_5207,CCCCCCCC,22,7,5,26
hash_5208,CCCCCCCCC,14,6,6,26
hash_5209,CCCCCCCCCC,15,5,1,21
hash_5210,C,17,2,3,23
hash_5211,CC,19,4,4,21
hash_5212,CCC,22,7,6,26
hash_5213,CCCC,22,3,4,19
hash_5214,CCCCC,18,7,6,22
hash_5215,CCCCCC,20,4,4,24
hash_5216,CCCCCCC,23,1,4,25
hash_5217,CCCCCCCC,17,7,2,27
hash_5218,CCCCCCCCC,25,3,9,14
hash_5219,CCCCCCCCCC,20,3,4,22
hash_5220,C,22,5,2,23
hash_5221,CC,20,4,5,29
hash_5222,CCC,21,3,4,25
hash_5223,CCCC,26,4,7,26
hash_5224,CCCCC,21,6,5,30
hash_5225,CCCCCC,16,5,6,29
hash_5226,CCCCCCC,21,6,2,24
hash_5227,CCCCCCCC,17,4,2,37
hash_5228,CCCCCCCCC,18,4,5,23
hash_5229,CCCCCCCCCC,20,6,3,27
hash_5230,C,21,5,4,21
hash_5231,CC,22,5,5,22
hash_5232,CCC,24,7,6,26
hash_5233,CCCC,21,2,4,20
hash_5234,CCCCC,18,15,3,31
hash_5235,CCCCCC,16,5,5,24
hash_5236,CCCCCCC,18,3,6,28
hash_5237,CCCCCCCC,11,3,2,23
hash_5238,CCCCCCCCC,18,7,5,22
hash_5239,CCCCCCCCCC,17,8,8,28
hash_5240,C,18,3,4,17
hash_5241,CC,19,11,3,22
hash_5242,CCC,19,1,4,38
hash_5243,CCCC,16,2,6,23
hash_5244,CCCCC,17,4,8,17
hash_5245,CCCCCC,21,3,7,18
hash_5246,CCCCCCC,26,1,6,12
hash_5247,CCCCCCCC,28,3,3,19
hash_5248,CCCCCCCCC,17,10,6,17
hash_5249,CCCCCCCCCC,20,4,6,12
hash_5250,C,17,4,3,20
hash_5251,CC,22,3,3,23
hash_5252,CCC,20,6,5,28
hash_5253,CCCC,20,5,3,29
hash_5254,CCCCC,18,2,4,27
hash_5255,CCCCCC,12,4,3,20
hash_5256,CCCCCCC,21,6,3,40
hash_5257,CCCCCCCC,18,8,4,20
hash_5258,CCCCCCCCC,19,2,4,30
hash_5259,CCCCCCCCCC,19,4,7,27
hash_5260,C,14,5,3,32
hash_5261,CC,25,4,5,24
hash_5262,CCC,17,3,7,22
hash_5263,CCCC,21,5,1,31
hash_5264,CCCCC,21,7,2,25
hash_5265,CCCCCC,28,11,5,26
hash_5266,CCCCCCC,18,7,7,25
hash_5267,CCCCCCCC,21,4,5,26
hash_5268,CCCCCCCCC,23,7,6,31
hash_5269,CCCCCCCCCC,21,5,4,32
hash_5270,C,19,5,4,27
hash_5271,CC,26,5,5,32
hash_5272,CCC,28,2,5,21
hash_5273,CCCC,24,2,3,22
hash_5274,CCCCC,16,5,4,27
hash_5275,CCCCCC,20,5,7,16
hash_5276,CCCCCCC,27,7,4,25
hash_5277,CCCCCCCC,14,3,4,23
hash_5278,CCCCCCCCC,20,3,2,28
hash_5279,CCCCCCCCCC,20,2,2,32
hash_5280,C,14,6,8,26
hash_5281,CC,16,7,9,23
hash_5282,CCC,25,9,5,29
hash_5283,CCCC,17,3,9,21
hash_5284,CCCCC,21,9,7,22
hash_5285,CCCCCC,21,7,10,20
hash_5286,CCCCCCC,24,3,7,23
hash_5287,CCCCCCCC,15,6,5,31
hash_5288,CCCCCCCCC,21,3,4,28
hash_5289,CCCCCCCCCC,22,4,4,13
hash_5290,C,17,4,11,29
hash_5291,CC,20,8,7,20
hash_5292,CCC,22,6,5,25
hash_5293,CCCC,23,6,3,37
hash_5294,CCCCC,17,5,4,25
hash_5295,CCCCCC,24,3,7,24
hash_5296,CCCCCCC,24,4,4,34
hash_5297,CCCCCCCC,13,7,4,27
hash_5298,CCCCCCCCC,20,2,7,27
hash_5299,CCCCCCCCCC,19,5,7,21
hash_5300,C,20,4,7,17
hash_5301,CC,12,5,6,24
hash_5302,CCC,21,5,9,22
hash_5303,CCCC,27,4,7,21
hash_5304,CCCCC,17,7,2,18
hash_5305,CCCCCC,19,5,2,21
hash_5306,CCCCCCC,33,6,10,26
hash_5307,CCCCCCCC,19,4,7,24
hash_5308,CCCCCCCCC,22,6,6,18
hash_5309,CCCCCCCCCC,22,2,7,29
hash_5310,C,17,4,1,19
hash_5311,CC,29,3,3,25
hash_5312,CCC,13,3,3,26
hash_5313,CCCC,25,3,5,31
hash_5314,CCCCC,21,5,9,24
hash_5315,CCCCCC,31,5,5,20
hash_5316,CCCCCCC,17,7,9,27
hash_5317,CCCCCCCC,20,5,2,34
hash_5318,CCCCCCCCC,27,5,8,32
hash_5319,CCCCCCCCCC,28,2,8,23
hash_5320,C,36,5,7,25
hash_5321,CC,21,6,5,23
hash_5322,CCC,21,4,8,24
hash_5323,CCCC,23,8,2,28
hash_5324,CCCCC,18,6,7,34
hash_5325,CCCCCC,21,4,1,27
hash_5326,CCCCCCC,18,3,6,26
hash_5327,CCCCCCCC,20,4,5,18
hash_5328,CCCCCCCCC,16,5,5,26
hash_5329,CCCCCCCCCC,14,4,4,28
hash_5330,C,16,8,5,23
hash_5331,CC,10,6,6,20
hash_5332,CCC,18,0,6,38
hash_5333,CCCC,17,5,3,33
hash_5334,CCCCC,25,0,7,26
hash_5335,CCCCCC,26,2,8,29
hash_5336,CCCCCCC,21,7,8,32
hash_5337,CCCCCCCC,15,3,5,24
hash_5338,CCCCCCCCC,17,9,2,23
hash_5339,CCCCCCCCCC,20,4,5,22
hash_5340,C,12,2,5,22
hash_5341,CC,11,8,7,25
hash_5342,CCC,17,5,3,25
hash_5343,CCCC,22,4,7,26
hash_5344,CCCCC,15,5,5,23
hash_5345,CCCCCC,25,6,5,18
hash_5346,CCCCCCC,12,4,6,26
hash_5347,CCCCCCCC,22,6,3,18
hash_5348,CCCCCCCCC,23,9,3,40
hash_5349,CCCCCCCCCC,34,5,4,16
hash_5350,C,17,4,3,25
hash_5351,CC,24,8,5,15
hash_5352,CCC,16,3,4,22
hash_5353,CCCC,25,6,4,33
hash_5354,CCCCC,24,7,0,23
hash_5355,CCCCCC,16,7,6,23
hash_5356,CCCCCCC,11,3,2,30
hash_5357,CCCCCCCC,20,4,7,20
hash_5358,CCCCCCCCC,19,3,5,33
hash_5359,CCCCCCCCCC,21,5,3,34
hash_5360,C,22,6,3,23
hash_5361,CC,17,4,5,20
hash_5362,CCC,23,5,4,27
hash_5363,CCCC,21,4,7,18
hash_5364,CCCCC,27,9,8,15
hash_5365,CCCCCC,18,3,8,28
hash_5366,CCCCCCC,13,6,1,23
hash_5367,CCCCCCCC,25,3,6,26
hash_5368,CCCCCCCCC,25,3,4,16
hash_5369,CCCCCCCCCC,9,8,4,33
hash_5370,C,20,10,5,25
hash_5371,CC,24,2,4,29
hash_5372,CCC,24,4,11,27
hash_5373,CCCC,21,8,3,34
hash_5374,CCCCC,24,3,3,23
hash_5375,CCCCCC,26,5,3,29
hash_5376,CCCCCCC,15,12,4,18
hash_5377,CCCCCCCC,27,4,5,24
hash_5378,CCCCCCCCC,23,2,5,18
hash_5379,CCCCCCCCCC,14,4,6,17
hash_5380,C,20,4,8,25
hash_5381,CC,21,4,3,29
hash_5382,CCC,25,7,12,27
hash_5383,CCCC,22,6,12,31
hash_5384,CCCCC,24,4,3,24
hash_5385,CCCCCC,20,5,3,22
hash_5386,CCCCCCC,27,4,5,31
hash_5387,CCCCCCCC,20,6,4,25
hash_5388,CCCCCCCCC,23,4,6,17
hash_5389,CCCCCCCCCC,15,3,9,29
hash_5390,C,22,5,11,23
hash_5391,CC,20,12,7,22
hash_5392,CCC,24,3,6,26
hash_5393,CCCC,25,6,3,17
hash_5394,CCCCC,17,5,5,25
hash_5395,CCCCCC,27,7,5,25
hash_5396,CCCCCCC,21,7,6,18
hash_5397,CCCCCCCC,15,4,5,29
hash_5398,CCCCCCCCC,14,4,6,25
hash_5399,CCCCCCCCCC,18,9,5,25
hash_5400,C,27,0,1,22
hash_5401,CC,15,7,2,38
hash_5402,CCC,19,5,6,26
hash_5403,CCCC,18,3,6,28
hash_5404,CCCCC,22,5,7,29
hash_5405,CCCCCC,14,4,7,22
hash_5406,CCCCCCC,20,5,5,28
hash_5407,CCCCCCCC,23,3,8,26
hash_5408,CCCCCCCCC,18,8,6,19
hash_5409,CCCCCCCCCC,22,7,10,24
hash_5410,C,16,6,3,25
hash_5411,CC,27,4,4,28
hash_5412,CCC,17,5,5,20
hash_5413,CCCC,28,4,8,23
hash_5414,CCCCC,21,8,4,16
hash_5415,CCCCCC,22,5,6,20
hash_5416,CCCCCCC,18,3,5,13
hash_5417,CCCCCCCC,28,5,9,26
hash_5418,CCCCCCCCC,23,5,7,27
hash_5419,CCCCCCCCCC,19,6,3,32
hash_5420,C,23,4,5,15
hash_5421,CC,22,10,4,28
hash_5422,CCC,20,1,8,31
hash_5423,CCCC,22,5,8,24
hash_5424,CCCCC,24,3,7,32
hash_5425,CCCCCC,29,6,1,20
hash_5426,CCCCCCC,11,7,9,27
hash_5427,CCCCCCCC,15,4,7,24
hash_5428,CCCCCCCCC,18,3,3,25
hash_5429,CCCCCCCCCC,18,2,7,30
hash_5430,C,26,6,6,23
hash_5431,CC,22,5,7,32
hash_5432,CCC,21,6,2,24
hash_5433,CCCC,18,8,4,27
hash_5434,CCCCC,23,7,4,17
hash_5435,CCCCCC,15,8,8,33
hash_5436,CCCCCCC,21,12,4,15
hash_5437,CCCCCCCC,18,5,5,25
hash_5438,CCCCCCCCC,17,7,4,20
hash_5439,CCCCCCCCCC,25,6,5,23
hash_5440,C,16,4,3,26
hash_5441,CC,22,6,5,23
hash_5442,CCC,14,6,8,21
hash_5443,CCCC,18,3,6,30
hash_5444,CCCCC,17,4,3,25
hash_5445,CCCCCC,16,4,8,23
hash_5446,CCCCCCC,24,1,2,26
hash_5447,CCCCCCCC,22,3,3,26
hash_5448,CCCCCCCCC,28,4,2,17
hash_5449,CCCCCCCCCC,17,2,5,21
hash_5450,C,23,8,6,20
hash_5451,CC,18,3,2,25
hash_5452,CCC,22,6,5,21
hash_5453,CCCC,17,2,3,19
hash_5454,CCCCC,24,6,0,18
hash_5455,CCCCCC,20,7,6,20
hash_5456,CCCCCCC,21,5,3,25
hash_5457,CCCCCCCC,16,6,8,25
hash_5458,CCCCCCCCC,19,4,6,26
hash_5459,CCCCCCCCCC,17,7,3,22
hash_5460,C,29,3,6,16
hash_5461,CC,24,7,7,17
hash_5462,CCC,23,1,7,34
hash_5463,CCCC,25,3,4,36
hash_5464,CCCCC,23,8,4,24
hash_5465,CCCCCC,15,3,6,27
hash_5466,CCCCCCC,28,3,7,24
hash_5467,CCCCCCCC,22,4,5,21
hash_5468,CCCCCCCCC,25,2,5,35
hash_5469,CCCCCCCCCC,21,6,7,24
hash_5470,C,19,5,4,33
hash_5471,CC,19,4,7,23
hash_5472,CCC,23,5,5,23
hash_5473,CCCC,26,5,8,28
hash_5474,CCCCC,23,4,8,24
hash_5475,CCCCCC,17,7,5,14
hash_5476,CCCCCCC,19,4,1,16
hash_5477,CCCCCCCC,20,2,2,22
hash_5478,CCCCCCCCC,18,4,4,18
hash_5479,CCCCCCCCCC,20,8,3,24
hash_5480,C,17,8,5,30
hash_5481,CC,23,0,1,41
hash_5482,CCC,17,6,5,29
hash_5483,CCCC,18,5,6,20
hash_5484,CCCCC,27,6,6,25
hash_5485,CCCCCC,17,4,6,24
hash_5486,CCCCCCC,15,1,5,33
hash_5487,CCCCCCCC,22,5,4,30
hash_5488,CCCCCCCCC,19,4,5,24
hash_5489,CCCCCCCCCC,17,7,4,25
hash_5490,C,17,2,6,26
hash_5491,CC,19,6,2,37
hash_5492,CCC,24,4,4,20
hash_5493,CCCC,26,5,6,36
hash_5494,CCCCC,20,7,6,21
hash_5495,CCCCCC,23,3,1,24
hash_5496,CCCCCCC,19,2,7,26
hash_5497,CCCCCCCC,18,2,6,19
hash_5498,CCCCCCCCC,16,2,3,27
hash_5499,CCCCCCCCCC,22,8,4,36
hash_5500,C,20,6,8,26
hash_5501,CC,24,4,1,23
hash_5502,CCC,27,3,8,20
hash_5503,CCCC,19,8,9,29
hash_5504,CCCCC,22,3,4,28
hash_5505,CCCCCC,21,5,2,29
hash_5506,CCCCCCC,19,9,5,31
hash_5507,CCCCCCCC,15,2,7,28
hash_5508,CCCCCCCCC,17,7,6,24
hash_5509,CCCCCCCCCC,18,8,2,30
hash_5510,C,14,4,10,22
hash_5511,CC,22,5,6,27
hash_5512,CCC,14,9,6,29
hash_5513,CCCC,21,4,7,26
hash_5514,CCCCC,20,9,5,20
hash_5515,CCCCCC,21,3,3,29
hash_5516,CCCCCCC,26,9,4,26
hash_5517,CCCCCCCC,11,6,5,20
hash_5518,CCCCCCCCC,19,4,4,20
hash_5519,CCCCCCCCCC,17,8,7,24
hash_5520,C,24,3,7,23
hash_5521,CC,17,11,5,25
hash_5522,CCC,29,6,6,23
hash_5523,CCCC,20,10,7,28
hash_5524,CCCCC,20,3,5,26
hash_5525,CCCCCC,22,4,3,16
hash_5526,CCCCCCC,14,9,6,26
hash_5527,CCCCCCCC,19,7,2,22
hash_5528,CCCCCCCCC,18,7,3,16
hash_5529,CCCCCCCCCC,23,5,4,26
hash_5530,C,27,4,6,23
hash_5531,CC,20,2,4,21
hash_5532,CCC,23,11,9,27
hash_5533,CCCC,18,8,6,27
hash_5534,CCCCC,12,6,9,22
hash_5535,CCCCCC,14,3,3,26
hash_5536,CCCCCCC,20,5,4,27
hash_5537,CCCCCCCC,14,6,4,20
hash_5538,CCCCCCCCC,20,3,8,31
hash_5539,CCCCCCCCCC,17,5,6,29
hash_5540,C,22,2,4,33
hash_5541,CC,18,3,3,25
hash_5542,CCC,15,5,1,24
hash_5543,CCCC,19,3,3,26
hash_5544,CCCCC,27,3,6,23
hash_5545,CCCCCC,15,3,5,34
hash_5546,CCCCCCC,18,8,3,25
hash_5547,CCCCCCCC,22,1,3,29
hash_5548,CCCCCCCCC,22,5,1,27
hash_5549,CCCCCCCCCC,19,4,3,17
hash_5550,C,16,4,4,22
hash_5551,CC,20,4,6,29
hash_5552,CCC,21,3,6,30
hash_5553,CCCC,20,7,3,28
hash_5554,CCCCC,15,7,7,21
hash_5555,CCCCCC,25,3,3,22
hash_5556,CCCCCCC,21,3,2,21
hash_5557,CCCCCCCC,16,4,7,25
hash_5558,CCCCCCCCC,24,9,3,18
hash_5559,CCCCCCCCCC,20,4,5,24
hash_5560,C,28,4,6,20
hash_5561,CC,19,4,4,29
hash_5562,CCC,22,4,5,26
hash_5563,CCCC,16,4,6,23
hash_5564,CCCCC,13,6,4,19
hash_5565,CCCCCC,19,7,8,21
hash_5566,CCCCCCC,15,4,4,28
hash_5567,CCCCCCCC,25,2,4,22
hash_5568,CCCCCCCCC,17,8,3,27
hash_5569,CCCCCCCCCC,22,1,5,22
hash_5570,C,25,5,3,28
hash_5571,CC,23,6,8,22
hash_5572,CCC,21,5,8,22
hash_5573,CCCC,22,8,9,21
hash_5574,CCCCC,21,4,3,24
hash_5575,CCCCCC,18,2,10,23
hash_5576,CCCCCCC,19,3,1,26
hash_5577,CCCCCCCC,23,4,6,19
hash_5578,CCCCCCCCC,31,6,3,30
hash_5579,CCCCCCCCCC,18,5,2,14
hash_5580,C,25,1,5,20
hash_5581,CC,21,8,6,20
hash_5582,CCC,29,4,0,20
hash_5583,CCCC,15,4,5,26
hash_5584,CCCCC,18,3,6,26
hash_5585,CCCCCC,16,8,8,28
hash_5586,CCCCCCC,31,5,8,28
hash_5587,CCCCCCCC,12,1,3,22
hash_5588,CCCCCCCCC,21,5,6,23
hash_5589,CCCCCCCCCC,19,2,2,21
hash_5590,C,27,7,3,28
hash_5591,CC,24,5,2,23
hash_5592,CCC,19,2,5,23
hash_5593,CCCC,23,9,2,20
hash_5594,CCCCC,9,6,5,25
hash_5595,CCCCCC,23,5,4,26
hash_5596,CCCCCCC,17,6,3,20
hash_5597,CCCCCCCC,17,8,4,32
hash_5598,CCCCCCCCC,18,4,2,19
hash_5599,CCCCCCCCCC,15,5,4,27
hash_5600,C,22,4,5,24
hash_5601,CC,21,4,2,30
hash_5602,CCC,24,6,5,19
hash_5603,CCCC,14,10,4,18
hash_5604,CCCCC,17,6,6,31
hash_5605,CCCCCC,28,3,5,27
hash_5606,CCCCCCC,22,7,3,21
hash_5607,CCCCCCCC,18,5,2,28
hash_5608,CCCCCCCCC,17,2,5,26
hash_5609,CCCCCCCCCC,16,6,8,22
hash_5610,C,20,5,3,28
hash_5611,CC,21,8,8,24
hash_5612,CCC,20,7,4,24
hash_5613,CCCC,21,5,9,28
hash_5614,CCCCC,23,10,5,24
hash_5615,CCCCCC,17,6,4,22
hash_5616,CCCCCCC,20,1,1,26
hash_5617,CCCCCCCC,18,6,3,21
hash_5618,CCCCCCCCC,18,3,3,18
hash_5619,CCCCCCCCCC,25,5,6,25
hash_5620,C,23,6,7,12
hash_5621,CC,18,3,1,28
hash_5622,CCC,19,7,6,26
hash_5623,CCCC,13,5,8,26
hash_5624,CCCCC,24,6,4,29
hash_5625,CCCCCC,13,9,3,17
hash_5626,CCCCCCC,13,8,1,33
hash_5627,CCCCCCCC,17,4,6,31
hash_5628,CCCCCCCCC,14,4,7,21
hash_5629,CCCCCCCCCC,27,5,6,14
hash_5630,C,18,8,4,21
hash_5631,CC,23,7,7,14
hash_5632,CCC,25,7,0,25
hash_5633,CCCC,24,6,6,19
hash_5634,CCCCC,20,5,1,26
hash_5635,CCCCCC,17,9,6,19
hash_5636,CCCCCCC,20,5,3,27
hash_5637,CCCCCCCC,21,5,1,18
hash_5638,CCCCCCCCC,18,4,2,29
hash_5639,CCCCCCCCCC,24,3,5,27
hash_5640,C,24,7,4,23
hash_5641,CC,21,2,6,25
hash_5642,CCC,25,7,3,19
hash_5643,CCCC,29,6,2,27
hash_5644,CCCCC,19,5,6,19
hash_5645,CCCCCC,26,4,5,24
hash_5646,CCCCCCC,20,5,3,19
hash_5647,CCCCCCCC,24,3,6,24
hash_5648,CCCCCCCCC,23,4,5,23
hash_5649,CCCCCCCCCC,29,3,2,20
hash_5650,C,15,3,3,24
hash_5651,CC,23,2,6,22
hash_5652,CCC,22,4,4,22
hash_5653,CCCC,22,5,5,23
hash_5654,CCCCC,23,5,4,26
hash_5655,CCCCCC,24,5,1,26
hash_5656,CCCCCCC,16,5,2,41
hash_5657,CCCCCCCC,27,8,4,23
hash_5658,CCCCCCCCC,20,10,4,26
hash_5659,CCCCCCCCCC,27,4,2,25
hash_5660,C,24,3,7,31
hash_5661,CC,37,5,5,27
hash_5662,CCC,16,3,7,28
hash_5663,CCCC,21,3,3,26
hash_5664,CCCCC,18,5,5,25
hash_5665,CCCCCC,24,5,1,24
hash_5666,CCCCCCC,17,4,5,27
hash_5667,CCCCCCCC,17,0,8,26
hash_5668,CCCCCCCCC,20,7,2,19
hash_5669,CCCCCCCCCC,25,4,6,13
hash_5670,C,22,5,4,26
hash_5671,CC,19,4,5,22
hash_5672,CCC,22,3,11,31
hash_5673,CCCC,20,4,5,22
hash_5674,CCCCC,21,4,5,22
hash_5675,CCCCCC,16,5,6,26
hash_5676,CCCCCCC,23,7,4,25
hash_5677,CCCCCCCC,19,6,1,28
hash_5678,CCCCCCCCC,20,3,5,25
hash_5679,CCCCCCCCCC,17,8,5,26
hash_5680,C,16,5,8,26
hash_5681,CC,15,3,10,25
hash_5682,CCC,20,4,10,23
hash_5683,CCCC,21,5,3,20
hash_5684,CCCCC,22,4,4,22
hash_5685,CCCCCC,22,4,2,15
hash_5686,CCCCCCC,22,5,5,29
hash_5687,CCCCCCCC,20,8,5,27
hash_5688,CCCCCCCCC,18,9,3,16
hash_5689,CCCCCCCCCC,24,4,6,22
hash_5690,C,23,3,9,27
hash_5691,CC,26,4,4,20
hash_5692,CCC,13,9,3,23
hash_5693,CCCC,19,3,6,28
hash_5694,CCCCC,28,4,5,22
hash_5695,CCCCCC,18,3,1,22
hash_5696,CCCCCCC,18,5,1,26
hash_5697,CCCCCCCC,25,2,2,17
hash_5698,CCCCCCCCC,29,6,7,32
hash_5699,CCCCCCCCCC,19,3,8,31
hash_5700,C,23,5,9,26
hash_5701,CC,16,5,4,18
hash_5702,CCC,15,6,8,34
hash_5703,CCCC,21,9,3,20
hash_5704,CCCCC,12,4,4,30
hash_5705,CCCCCC,26,2,6,34
hash_5706,CCCCCCC,18,5,2,25
hash_5707,CCCCCCCC,14,4,7,25
hash_5708,CCCCCCCCC,17,6,3,29
hash_5709,CCCCCCCCCC,19,4,5,32
hash_5710,C,12,5,6,28
hash_5711,CC,22,4,4,28
hash_5712,CCC,17,10,3,23
hash_5713,CCCC,25,3,4,19
hash_5714,CCCCC,24,6,1,20
hash_5715,CCCCCC,23,6,7,31
hash_5716,CCCCCCC,23,9,3,20
hash_5717,CCCCCCCC,24,4,8,19
hash_5718,CCCCCCCCC,16,3,1,37
hash_5719,CCCCCCCCCC,23,6,4,23
hash_5720,C,22,6,3,25
hash_5721,CC,17,3,11,35
hash_5722,CCC,13,7,6,20
hash_5723,CCCC,19,8,7,24
hash_5724,CCCCC,17,5,3,30
hash_5725,CCCCCC,15,5,5,28
hash_5726,CCCCCCC,17,3,4,17
hash_5727,CCCCCCCC,22,5,5,20
hash_5728,CCCCCCCCC,20,7,9,20
hash_5729,CCCCCCCCCC,23,5,2,22
hash_5730,C,18,10,0,19
hash_5731,CC,27,4,8,25
hash_5732,CCC,27,5,3,16
hash_5733,CCCC,12,6,8,35
hash_5734,CCCCC,22,6,5,29
hash_5735,CCCCCC,12,6,4,22
hash_5736,CCCCCCC,24,4,6,31
hash_5737,CCCCCCCC,20,5,6,27
hash_5738,CCCCCCCCC,22,8,3,17
hash_5739,CCCCCCCCCC,28,4,1,25
hash_5740,C,21,7,8,26
hash_5741,CC,27,6,3,13
hash_5742,CCC,21,1,5,29
hash_5743,CCCC,21,4,6,33
hash_5744,CCCCC,21,5,4,27
hash_5745,CCCCCC,18,6,3,32
hash_5746,CCCCCCC,20,6,5,27
hash_5747,CCCCCCCC,26,8,4,17
hash_5748,CCCCCCCCC,16,5,7,32
hash_5749,CCCCCCCCCC,25,2,6,29
hash_5750,C,12,7,6,21
hash_5751,CC,20,4,3,23
hash_5752,CCC,16,6,7,18
hash_5753,CCCC,17,3,7,35
hash_5754,CCCCC,24,5,4,26
hash_5755,CCCCCC,33,5,3,26
hash_5756,CCCCCCC,18,5,5,24
hash_5757,CCCCCCCC,19,4,4,28
hash_5758,CCCCCCCCC,18,6,5,23
hash_5759,CCCCCCCCCC,19,6,4,26
hash_5760,C,15,2,7,26
hash_5761,CC,22,8,7,22
hash_5762,CCC,23,6,8,22
hash_5763,CCCC,14,5,6,35
hash_5764,CCCCC,16,5,2,30
hash_5765,CCCCCC,17,7,6,26
hash_5766,CCCCCCC,22,5,7,26
hash_5767,CCCCCCCC,13,5,5,25
hash_5768,CCCCCCCCC,18,9,5,16
hash_5769,CCCCCCCCCC,17,4,5,29
hash_5770,C,19,2,4,18
hash_5771,CC,20,4,2,32
hash_5772,CCC,17,6,8,31
hash_5773,CCCC,31,2,2,24
hash_5774,CCCCC,22,7,9,21
hash_5775,CCCCCC,18,7,6,30
hash_5776,CCCCCCC,17,2,4,29
hash_5777,CCCCCCCC,21,7,8,19
hash_5778,CCCCCCCCC,11,3,12,20
hash_5779,CCCCCCCCCC,19,7,1,34
hash_5780,C,20,6,5,21
hash_5781,CC,23,7,4,31
hash_5782,CCC,16,9,6,21
hash_5783,CCCC,19,4,5,25
hash_5784,CCCCC,20,3,7,31
hash_5785,CCCCCC,14,6,4,27
hash_5786,CCCCCCC,16,6,3,30
hash_5787,CCCCCCCC,21,4,7,31
hash_5788,CCCCCCCCC,9,6,7,26
hash_5789,CCCCCCCCCC,19,7,5,32
hash_5790,C,20,3,7,23
hash_5791,CC,14,2,4,23
hash_5792,CCC,18,4,9,27
hash_5793,CCCC,17,3,6,27
hash_5794,CCCCC,17,5,5,33
hash_5795,CCCCCC,12,3,5,26
hash_5796,CCCCCCC,22,2,8,29
hash_5797,CCCCCCCC,19,5,5,30
hash_5798,CCCCCCCCC,32,3,4,26
hash_5799,CCCCCCCCCC,16,9,5,33
hash_5800,C,25,4,4,26
hash_5801,CC,19,8,2,21
hash_5802,CCC,13,2,2,32
hash_5803,CCCC,11,5,11,25
hash_5804,CCCCC,26,6,3,20
hash_5805,CCCCCC,25,2,6,24
hash_5806,CCCCCCC,14,3,5,25
hash_5807,CCCCCCCC,24,3,4,21
hash_5808,CCCCCCCCC,12,3,5,22
hash_5809,CCCCCCCCCC,24,4,4,17
hash_5810,C,16,7,8,23
hash_5811,CC,17,5,3,22
hash_5812,CCC,19,3,6,22
hash_5813,CCCC,23,3,6,17
hash_5814,CCCCC,20,6,4,22
hash_5815,CCCCCC,15,4,3,22
hash_5816,CCCCCCC,18,2,5,25
hash_5817,CCCCCCCC,12,5,7,25
hash_5818,CCCCCCCCC,18,3,8,27
hash_5819,CCCCCCCCCC,18,3,6,28
hash_5820,C,24,6,5,32
hash_5821,CC,21,6,9,24
hash_5822,CCC,13,5,4,24
hash_5823,CCCC,30,4,9,26
hash_5824,CCCCC,19,2,0,26
hash_5825,CCCCCC,21,4,7,25
hash_5826,CCCCCCC,17,5,9,21
hash_5827,CCCCCCCC,23,3,3,19
hash_5828,CCCCCCCCC,25,6,3,25
hash_5829,CCCCCCCCCC,13,8,3,21
hash_5830,C,28,9,2,23
hash_5831,CC,26,5,8,14
hash_5832,CCC,22,6,1,24
hash_5833,CCCC,21,9,9,30
hash_5834,CCCCC,18,2,5,21
hash_5835,CCCCCC,21,4,5,33
hash_5836,CCCCCCC,18,5,4,24
hash_5837,CCCCCCCC,13,7,8,22
hash_5838,CCCCCCCCC,19,3,5,25
hash_5839,CCCCCCCCCC,16,2,5,26
hash_5840,C,19,5,6,21
hash_5841,CC,18,6,6,20
hash_5842,CCC,22,7,1,26
hash_5843,CCCC,20,3,6,23
hash_5844,CCCCC,16,7,7,21
hash_5845,CCCCCC,14,4,5,24
